,RosterID,No.,Acronym,Name,Position,GamesPlayed,GamesStarted,Weight,Height,College,BirthDate,Years,Age,AV
66,clt28,28,clt,Jonathan Taylor,RB,17,17.0,226.0,5-10,Wisconsin,1/19/1999,1,22.0,17.0
67,clt57,57,clt,Kemoko Turay,OLB,13,0.0,248.0,6-5,Rutgers,7/11/1995,3,26.0,1.0
68,clt02,2,clt,Carson Wentz,QB,17,17.0,237.0,6-5,North Dakota St.,12/30/1992,5,29.0,14.0
69,clt20,20,clt,Jordan Wilkins,RB,4,0.0,216.0,6-1,Mississippi,7/18/1994,3,27.0,0.0
70,clt66,66,clt,Chris Williams,DT,8,0.0,302.0,6-2,Wagner,6/16/1998,Rook,23.0,1.0
71,clt37,37,clt,Khari Willis,S,11,10.0,213.0,5-11,Michigan St.,5/7/1996,2,25.0,4.0
72,clt96,96,clt,Antwaun Woods,NT,7,0.0,318.0,6-1,USC,1/3/1993,5,28.0,0.0
73,clt26,26,clt,Rock Ya-Sin,CB,13,8.0,190.0,6-0,Temple,5/23/1996,2,25.0,3.0
0,dal56,56,dal,Bradlee Anae,DL,4,0.0,257.0,6-3,Utah,10/17/1998,1,23.0,0.0
1,dal05,5,dal,Bryan Anger,P,17,0.0,202.0,6-3,California,10/6/1988,9,33.0,3.0
2,dal92,92,dal,Dorance Armstrong Jr.,DE,13,5.0,255.0,6-4,Kansas,6/10/1997,3,24.0,4.0
3,dal93,93,dal,Tarell Basham,DE,17,6.0,266.0,6-4,Ohio,3/18/1994,4,27.0,4.0
4,dal53,53,dal,Francis Bernard,LB,8,0.0,235.0,6-1,Utah,4/8/1995,1,26.0,1.0
5,dal63,63,dal,Tyler Biadasz,OL,17,17.0,316.0,6-3,Wisconsin,11/20/1997,1,24.0,7.0
6,dal98,98,dal,Quinton Bohanna,DT,14,1.0,360.0,6-4,Kentucky,3/16/1999,Rook,22.0,2.0
7,dal30,30,dal,Anthony Brown,CB,16,16.0,196.0,5-11,"Boston Col.,Purdue",12/15/1993,5,28.0,5.0
8,dal36,36,dal,Kyron Brown,DB,1,0.0,195.0,6-1,Akron,5/26/1996,2,25.0,0.0
9,dal85,85,dal,Noah Brown,WR,13,1.0,225.0,6-2,Ohio St.,1/6/1996,4,25.0,2.0
10,dal49,49,dal,Ian Bunting,TE,1,0.0,248.0,6-6,California,2/10/1996,Rook,25.0,0.0
11,dal33,33,dal,Deante Burton,WR,1,0.0,205.0,6-2,Kansas St.,7/12/1994,3,27.0,0.0
12,dal31,31,dal,Maurice Canady,CB,8,0.0,193.0,6-1,Virginia,5/26/1994,5,27.0,0.0
13,dal32,32,dal,Corey Clement,RB,17,0.0,220.0,5-10,Wisconsin,11/2/1994,4,27.0,1.0
14,dal71,71,dal,La'el Collins,OT,12,10.0,320.0,6-4,LSU,7/26/1993,6,28.0,5.0
15,dal19,19,dal,Amari Cooper,WR,15,14.0,210.0,6-1,Alabama,6/17/1994,6,27.0,7.0
16,dal14,14,dal,Jabril Cox,LB,7,0.0,233.0,6-3,"North Dakota St.,LSU",4/16/1998,Rook,23.0,1.0
17,dal39,39,dal,Tyler Coyle,,2,0.0,215.0,6-2,Purdue,11/15/1998,Rook,23.0,0.0
18,dal27,27,dal,Trevon Diggs,CB,16,16.0,195.0,6-2,Alabama,9/20/1998,1,23.0,15.0
19,dal21,21,dal,Ezekiel Elliott,RB,17,17.0,228.0,6-0,Ohio St.,7/22/1995,5,26.0,8.0
20,dal58,58,dal,Austin Faoliu,DT,1,0.0,293.0,6-3,Oregon,1/9/1999,Rook,22.0,0.0
21,dal68,68,dal,Matt Farniok,G,12,0.0,311.0,6-5,Nebraska,9/26/1997,Rook,24.0,1.0
22,dal81,81,dal,Simi Fehoko,WR,5,0.0,220.0,6-3,Stanford,11/5/1997,Rook,24.0,0.0
23,dal96,96,dal,Neville Gallimore,DL,5,4.0,302.0,6-2,Oklahoma,1/17/1997,1,24.0,2.0
24,dal13,13,dal,Michael Gallup,WR,9,8.0,198.0,6-1,Colorado St.,3/4/1996,3,25.0,4.0
25,dal57,57,dal,Luke Gifford,LB,16,0.0,243.0,6-3,Nebraska,8/28/1995,2,26.0,1.0
26,dal59,59,dal,Chauncey Golston,DE,15,0.0,268.0,6-5,Iowa,2/10/1998,Rook,23.0,2.0
27,dal29,29,dal,C.J. Goodwin,DB,17,0.0,190.0,6-3,California (PA),2/4/1990,7,31.0,1.0
28,dal94,94,dal,Randy Gregory,DE,12,11.0,255.0,6-5,Nebraska,11/23/1992,6,29.0,6.0
29,dal03,3,dal,Lirim Hajrullahu,K,1,0.0,215.0,5-11,Western Ontario,4/24/1990,Rook,31.0,0.0
30,dal99,99,dal,Justin Hamilton,DT,9,0.0,315.0,6-2,Louisiana,7/27/1993,4,28.0,1.0
31,dal37,37,dal,JaQuan Hardy,,3,0.0,225.0,5-10,Tiffin,12/31/1997,Rook,24.0,0.0
32,dal72,72,dal,Trysten Hill,DL,6,0.0,308.0,6-3,Central Florida,3/25/1998,2,23.0,1.0
33,dal28,28,dal,Malik Hooker,FS,15,3.0,212.0,6-2,Ohio St.,4/2/1996,4,25.0,2.0
34,dal89,89,dal,Blake Jarwin,TE,8,5.0,260.0,6-5,Oklahoma St.,7/16/1994,4,27.0,1.0
35,dal24,24,dal,Kelvin Joseph,DB,10,2.0,192.0,6-1,"LSU,Kentucky",11/11/2000,Rook,21.0,1.0
36,dal43,43,dal,Azur Kamara,LB,9,0.0,235.0,6-4,Kansas,1/1/1996,Rook,25.0,1.0
37,dal18,18,dal,Damontae Kazee,CB,17,15.0,174.0,5-11,San Diego St.,6/5/1993,4,28.0,5.0
38,dal27,27,dal,Jayron Kearse,SS,16,15.0,215.0,6-4,Clemson,2/11/1994,5,27.0,5.0
39,dal69,69,dal,Brandon Knight,OL,1,0.0,314.0,6-5,Indiana,4/1/1997,2,24.0,0.0
40,dal88,88,dal,CeeDee Lamb,WR,16,13.0,189.0,6-2,Oklahoma,4/8/1999,1,22.0,10.0
41,dal90,90,dal,DeMarcus Lawrence,DE,7,7.0,265.0,6-3,"Butler (KS),Boise St.",4/28/1992,7,29.0,4.0
42,dal26,26,dal,Jourdan Lewis,CB,16,13.0,195.0,5-10,Michigan,8/31/1995,4,26.0,5.0
43,dal70,70,dal,Zack Martin,G,16,16.0,315.0,6-4,Notre Dame,11/20/1990,7,31.0,13.0
44,dal66,66,dal,Connor McGovern,OL,16,6.0,308.0,6-5,Penn St.,11/3/1997,1,24.0,3.0
45,dal84,84,dal,Sean McKeon,TE,9,2.0,246.0,6-5,Michigan,12/28/1997,1,24.0,0.0
46,dal44,44,dal,Jake McQuaide,LS,17,0.0,247.0,6-2,Ohio St.,12/7/1987,10,34.0,1.0
47,dal38,38,dal,Israel Mukuamu,S,4,0.0,205.0,6-4,South Carolina,11/28/1999,Rook,22.0,0.0
48,dal42,42,dal,Keanu Neal,FS,14,5.0,211.0,6-0,Florida,7/26/1995,5,26.0,3.0
49,dal79,79,dal,Ty Nsekhe,T,12,0.0,325.0,6-8,Texas St.,10/27/1985,9,36.0,1.0
50,dal75,75,dal,Osa Odighizuwa,DT,16,12.0,280.0,6-2,UCLA,8/13/1998,Rook,23.0,6.0
51,dal11,11,dal,Micah Parsons,LB,16,16.0,245.0,6-3,Penn St.,5/26/1999,Rook,22.0,18.0
52,dal20,20,dal,Tony Pollard,RB,15,0.0,209.0,6-0,Memphis,4/30/1997,2,24.0,8.0
53,dal04,4,dal,Dak Prescott,QB,16,16.0,238.0,6-2,Mississippi St.,7/29/1993,5,28.0,14.0
54,dal46,46,dal,Nick Ralston,FB,4,0.0,237.0,6-0,Louisiana,11/10/1996,Rook,25.0,0.0
55,dal10,10,dal,Cooper Rush,QB,5,1.0,225.0,6-3,Central Michigan,11/21/1993,4,28.0,1.0
56,dal86,86,dal,Dalton Schultz,TE,17,15.0,244.0,6-5,Stanford,7/11/1996,3,25.0,7.0
57,dal43,43,dal,Ito Smith,RB,1,0.0,195.0,5-9,Southern Miss,9/11/1995,3,26.0,0.0
58,dal09,9,dal,Jaylon Smith,OLB,4,2.0,245.0,6-2,Notre Dame,6/14/1995,4,26.0,1.0
59,dal77,77,dal,Tyron Smith,OT,11,11.0,320.0,6-5,USC,12/12/1990,10,31.0,8.0
60,dal87,87,dal,Jeremy Sprinkle,TE,17,4.0,252.0,6-5,Arkansas,8/10/1994,4,27.0,0.0
61,dal78,78,dal,Terence Steele,T,16,13.0,310.0,6-6,Texas Tech,6/4/1997,1,24.0,7.0
62,dal23,23,dal,Darian Thompson,FS,5,0.0,211.0,6-2,Boise St.,9/22/1993,5,28.0,0.0
63,dal17,17,dal,Malik Turner,WR,14,0.0,200.0,6-2,Illinois,1/30/1996,3,25.0,1.0
64,dal95,95,dal,Brent Urban,DE,6,4.0,295.0,6-7,Virginia,5/5/1991,7,30.0,2.0
65,dal55,55,dal,Leighton Vander Esch,OLB,17,16.0,256.0,6-4,Boise St.,2/8/1996,3,25.0,8.0
66,dal91,91,dal,Carlos Watkins,DT,15,14.0,305.0,6-3,Clemson,12/5/1993,4,28.0,8.0
67,dal52,52,dal,Connor Williams,OT,17,14.0,298.0,6-5,Texas,5/12/1997,3,24.0,6.0
68,dal01,1,dal,Cedrick Wilson Jr.,WR,16,4.0,200.0,6-2,Boise St.,11/20/1995,3,26.0,5.0
69,dal06,6,dal,Donovan Wilson,S,9,3.0,204.0,6-0,Texas A&M,2/21/1995,2,26.0,1.0
70,dal25,25,dal,Nahshon Wright,CB,13,1.0,185.0,6-4,"Laney,Oregon St.",9/23/1998,Rook,23.0,1.0
71,dal02,2,dal,Greg Zuerlein,K,16,0.0,191.0,6-0,Missouri Western St.,12/27/1987,9,34.0,2.0
0,mia26,26,mia,Salvon Ahmed,RB,12,0.0,197.0,5-11,Washington,12/29/1998,1,23.0,2.0
1,mia55,55,mia,Jerome Baker,OLB,16,16.0,225.0,6-2,Ohio St.,12/25/1996,3,25.0,9.0
2,mia47,47,mia,Vince Biegel,OLB,5,0.0,246.0,6-3,Wisconsin,7/22/1993,4,28.0,0.0
3,mia14,14,mia,Jacoby Brissett,QB,11,5.0,235.0,6-4,"Florida,North Carolina St.",12/11/1992,5,29.0,2.0
4,mia34,34,mia,Malcolm Brown,RB,7,3.0,225.0,5-11,Texas,5/15/1993,6,28.0,1.0
5,mia70,70,mia,Adam Butler,DT,17,1.0,295.0,6-5,Vanderbilt,4/12/1994,4,27.0,2.0
6,mia22,22,mia,Elijah Campbell,DB,7,0.0,190.0,5-11,"Northern Illinois,Northern Iowa",8/24/1995,1,26.0,0.0
7,mia82,82,mia,Cethan Carter,TE,16,1.0,248.0,6-3,Nebraska,9/5/1995,4,26.0,0.0
8,mia27,27,mia,Justin Coleman,CB,16,4.0,190.0,5-11,Tennessee,3/27/1993,6,28.0,2.0
9,mia38,38,mia,Javaris Davis,DB,1,0.0,186.0,5-10,Auburn,12/26/1996,Rook,25.0,0.0
10,mia77,77,mia,Jesse Davis,T,17,16.0,318.0,6-6,Idaho,9/15/1991,4,30.0,7.0
11,mia98,98,mia,Raekwon Davis,DL,14,14.0,330.0,6-7,Alabama,6/10/1997,1,24.0,7.0
12,mia63,63,mia,Michael Deiter,OL,8,8.0,315.0,6-6,Wisconsin,9/3/1996,2,25.0,3.0
13,mia49,49,mia,Samuel Eguavoen,LB,17,0.0,236.0,6-1,Texas Tech,2/22/1993,2,28.0,2.0
14,mia74,74,mia,Liam Eichenberg,T,17,16.0,310.0,6-5,Notre Dame,1/19/1998,Rook,23.0,7.0
15,mia42,42,mia,Clayton Fejedelem,FS,17,0.0,205.0,6-1,Illinois,6/2/1993,5,28.0,1.0
16,mia44,44,mia,Blake Ferguson,LS,17,0.0,237.0,6-3,LSU,4/21/1997,1,24.0,1.0
17,mia87,87,mia,Isaiah Ford,WR,13,2.0,194.0,6-2,Virginia Tech,2/9/1996,3,25.0,1.0
18,mia03,3,mia,Will Fuller,WR,2,0.0,184.0,6-1,Notre Dame,4/16/1994,5,27.0,0.0
19,mia37,37,mia,Myles Gaskin,RB,17,10.0,194.0,5-10,Washington,2/15/1997,2,24.0,5.0
20,mia88,88,mia,Mike Gesicki,TE,17,9.0,247.0,6-6,Penn St.,10/3/1995,3,26.0,6.0
21,mia19,19,mia,Jakeem Grant,WR,4,0.0,171.0,5-7,Texas Tech,10/30/1992,5,29.0,0.0
22,mia22,22,mia,Jevon Holland,S,16,13.0,196.0,6-1,Oregon,3/3/2000,Rook,21.0,6.0
23,mia86,86,mia,Mack Hollins,WR,17,3.0,221.0,6-4,North Carolina,9/16/1993,4,28.0,2.0
24,mia25,25,mia,Xavien Howard,CB,16,16.0,203.0,6-1,Baylor,7/4/1993,5,28.0,11.0
25,mia68,68,mia,Robert Hunt,OL,17,17.0,327.0,6-6,Louisiana,8/25/1996,1,25.0,6.0
26,mia09,9,mia,Noah Igbinoghene,CB,7,1.0,197.0,5-11,Auburn,11/27/1999,1,22.0,1.0
27,mia73,73,mia,Austin Jackson,OL,17,16.0,325.0,6-5,USC,8/11/1999,1,22.0,7.0
28,mia90,90,mia,John Jenkins,DT,7,2.0,335.0,6-3,Georgia,7/11/1989,8,32.0,1.0
29,mia28,28,mia,Duke Johnson,RB,5,4.0,210.0,5-9,Miami (FL),9/23/1993,6,28.0,2.0
30,mia29,29,mia,Brandon Jones,S,15,13.0,191.0,6-1,Texas,4/2/1998,1,23.0,5.0
31,mia24,24,mia,Byron Jones,CB,16,16.0,194.0,6-1,Connecticut,9/26/1992,6,29.0,5.0
32,mia65,65,mia,Robert Jones,G,8,1.0,322.0,6-4,"Highland (KS),Middle Tenn. St.",1/28/1999,Rook,22.0,1.0
33,mia66,66,mia,Solomon Kindley,OL,16,2.0,335.0,6-4,Georgia,7/3/1997,1,24.0,1.0
34,mia32,32,mia,Patrick Laird,RB,6,0.0,205.0,6-0,California,8/17/1995,2,26.0,0.0
35,mia85,85,mia,Tommylee Lewis,WR,2,0.0,168.0,5-7,Northern Illinois,10/24/1992,5,29.0,0.0
36,mia31,31,mia,Phillip Lindsay,RB,4,0.0,190.0,5-8,Colorado,7/24/1994,3,27.0,1.0
37,mia84,84,mia,Hunter Long,TE,7,2.0,253.0,6-5,Boston Col.,8/19/1998,Rook,23.0,0.0
38,mia62,62,mia,Greg Mancz,C,5,4.0,302.0,6-4,Toledo,4/23/1992,6,29.0,1.0
39,mia30,30,mia,Jason McCourty,DB,7,4.0,195.0,5-11,Rutgers,8/13/1987,12,34.0,2.0
40,mia83,83,mia,Kirk Merritt,WR,2,0.0,210.0,6-0,Arkansas St.,1/5/1997,1,24.0,0.0
41,mia35,35,mia,Christopher Milton,CB,1,0.0,190.0,5-11,Georgia Tech,9/15/1992,5,29.0,0.0
42,mia50,50,mia,Calvin Munson,OLB,4,0.0,243.0,6-0,San Diego St.,12/27/1994,4,27.0,0.0
43,mia40,40,mia,Nik Needham,DB,17,5.0,196.0,6-1,Texas-El Paso,11/4/1996,2,25.0,3.0
44,mia91,91,mia,Emmanuel Ogbah,DE,17,11.0,275.0,6-4,Oklahoma St.,11/6/1993,5,28.0,7.0
45,mia05,5,mia,Michael Palardy,P,17,0.0,200.0,5-11,Tennessee,7/6/1992,7,29.0,2.0
46,mia78,78,mia,Adam Pankey,OG,1,0.0,313.0,6-5,West Virginia,2/2/1994,4,27.0,0.0
47,mia11,11,mia,DeVante Parker,WR,10,8.0,219.0,6-3,Louisville,1/20/1993,6,28.0,4.0
48,mia36,36,mia,Will Parks,S,1,0.0,194.0,6-1,Arizona,7/29/1994,5,27.0,0.0
49,mia33,33,mia,Jamal Perry,CB,4,0.0,182.0,5-10,Iowa St.,10/23/1994,2,27.0,0.0
50,mia15,15,mia,Jaelan Phillips,LB,17,5.0,266.0,6-5,"UCLA,Miami (FL)",5/28/1999,Rook,22.0,5.0
51,mia20,20,mia,Sheldrick Redwine,S,4,0.0,196.0,6-0,Miami (FL),11/6/1996,2,25.0,0.0
52,mia61,61,mia,Austin Reiter,C,6,5.0,300.0,6-3,South Florida,11/27/1991,5,30.0,2.0
53,mia45,45,mia,Duke Riley,OLB,16,3.0,230.0,6-1,LSU,8/9/1994,4,27.0,3.0
54,mia52,52,mia,Elandon Roberts,ILB,17,15.0,238.0,6-1,Houston,4/22/1994,5,27.0,9.0
55,mia21,21,mia,Eric Rowe,CB,17,4.0,205.0,6-1,Utah,10/3/1992,6,29.0,2.0
56,mia07,7,mia,Jason Sanders,K,17,0.0,197.0,5-11,New Mexico,11/16/1995,3,26.0,2.0
57,mia57,57,mia,Brennan Scarlett,LB,13,4.0,263.0,6-4,"California,Stanford",7/31/1993,5,28.0,3.0
58,mia22,22,mia,Jordan Scarlett,RB,1,0.0,210.0,5-11,Florida,2/9/1996,2,25.0,0.0
59,mia80,80,mia,Adam Shaheen,TE,12,7.0,257.0,6-7,Ashland,10/24/1994,4,27.0,1.0
60,mia97,97,mia,Jabaal Sheard,DL,1,0.0,268.0,6-3,Pittsburgh,5/10/1989,10,32.0,0.0
61,mia92,92,mia,Zach Sieler,DE,17,9.0,297.0,6-6,Ferris St.,9/7/1995,3,26.0,6.0
62,mia81,81,mia,Durham Smythe,TE,17,12.0,246.0,6-6,Notre Dame,8/9/1995,3,26.0,3.0
63,mia01,1,mia,Tua Tagovailoa,QB,13,12.0,217.0,6-1,Alabama,3/2/1998,1,23.0,7.0
64,mia64,64,mia,Cameron Tom,C,1,0.0,300.0,6-4,Southern Miss,6/21/1995,3,26.0,0.0
65,mia43,43,mia,Andrew Van Ginkel,LB,17,14.0,242.0,6-4,Wisconsin,7/1/1995,2,26.0,8.0
66,mia17,17,mia,Jaylen Waddle,WR,16,16.0,182.0,5-10,Alabama,11/25/1998,Rook,23.0,7.0
67,mia94,94,mia,Christian Wilkins,DL,17,17.0,310.0,6-4,Clemson,12/20/1995,2,26.0,9.0
68,mia18,18,mia,Preston Williams,WR,8,3.0,220.0,6-5,Colorado St.,3/27/1997,2,24.0,1.0
69,mia51,51,mia,Trill Williams,CB,1,0.0,205.0,6-1,Syracuse,12/29/1999,Rook,22.0,0.0
70,mia02,2,mia,Albert Wilson,WR,14,5.0,195.0,5-9,Georgia St.,7/12/1992,7,29.0,2.0
0,phi76,76,phi,Jack Anderson,G,2,1.0,315.0,6-5,Texas Tech,10/12/1998,Rook,23.0,1.0
1,phi19,19,phi,JJ Arcega-Whiteside,WR,16,2.0,225.0,6-2,Stanford,12/31/1996,2,25.0,0.0
2,phi58,58,phi,Genard Avery,LB,16,12.0,250.0,6-0,Memphis,4/26/1995,3,26.0,5.0
3,phi72,72,phi,Kayode Awosika,T,1,0.0,315.0,6-5,Buffalo,10/27/1998,Rook,23.0,0.0
4,phi96,96,phi,Derek Barnett,DE,16,15.0,259.0,6-3,Tennessee,6/25/1996,4,25.0,6.0
5,phi54,54,phi,Shaun Bradley,LB,15,1.0,240.0,6-1,Temple,4/8/1997,1,24.0,1.0
6,phi79,79,phi,Brandon Brooks,G,2,2.0,335.0,6-5,Miami (OH),8/19/1989,9,32.0,1.0
7,phi21,21,phi,Andre Chachere,CB,16,1.0,200.0,6-0,San Jose St.,2/10/1996,Rook,25.0,1.0
8,phi74,74,phi,Le'Raven Clark,OT,4,1.0,319.0,6-5,Texas Tech,4/22/1993,5,28.0,1.0
9,phi91,91,phi,Fletcher Cox,DT,16,16.0,310.0,6-4,Mississippi St.,12/13/1990,9,31.0,7.0
10,phi51,51,phi,Landon Dickerson,OL,14,13.0,333.0,6-6,"Florida St.,Alabama",9/30/1998,Rook,23.0,6.0
11,phi77,77,phi,Andre Dillard,OL,15,5.0,315.0,6-5,Washington St.,10/3/1995,2,26.0,3.0
12,phi63,63,phi,Jack Driscoll,OL,9,9.0,296.0,6-5,Auburn,4/1/1997,1,24.0,5.0
13,phi57,57,phi,T.J. Edwards,LB,16,14.0,242.0,6-1,Wisconsin,8/12/1996,2,25.0,6.0
14,phi04,4,phi,Jake Elliott,K,17,0.0,167.0,5-9,Memphis,1/21/1995,4,26.0,5.0
15,phi53,53,phi,Christian Elliss,LB,1,0.0,233.0,6-3,Idaho,1/2/1999,Rook,22.0,0.0
16,phi22,22,phi,Marcus Epps,S,16,3.0,198.0,6-0,Wyoming,1/27/1996,2,25.0,2.0
17,phi86,86,phi,Zach Ertz,TE,6,3.0,250.0,6-5,Stanford,11/10/1990,8,31.0,2.0
18,phi14,14,phi,Kenneth Gainwell,RB,16,1.0,200.0,5-9,Memphis,3/14/1999,Rook,22.0,5.0
19,phi88,88,phi,Dallas Goedert,TE,15,14.0,256.0,6-5,South Dakota St.,1/3/1995,3,26.0,9.0
20,phi36,36,phi,Tay Gowan,DB,2,0.0,185.0,6-2,"Butler (KS),Central Florida",1/7/1998,Rook,23.0,0.0
21,phi55,55,phi,Brandon Graham,DE,2,2.0,265.0,6-2,Michigan,4/3/1988,11,33.0,1.0
22,phi97,97,phi,Javon Hargrave,DT,16,16.0,305.0,6-2,South Carolina St.,2/7/1993,5,28.0,9.0
23,phi28,28,phi,Anthony Harris,DB,14,14.0,202.0,6-1,Virginia,10/9/1991,6,30.0,4.0
24,phi67,67,phi,Nate Herbig,G,16,5.0,334.0,6-4,Stanford,7/10/1998,2,23.0,3.0
25,phi82,82,phi,John Hightower,WR,1,0.0,189.0,6-1,Boise St.,5/31/1996,1,25.0,0.0
26,phi24,24,phi,Jordan Howard,RB,7,0.0,224.0,6-0,Indiana,11/2/1994,5,27.0,3.0
27,phi32,32,phi,Jason Huntley,RB,1,0.0,193.0,5-9,New Mexico St.,4/20/1998,1,23.0,0.0
28,phi01,1,phi,Jalen Hurts,QB,15,15.0,223.0,6-1,"Alabama,Oklahoma",8/7/1998,1,23.0,17.0
29,phi75,75,phi,Tarron Jackson,DE,17,0.0,254.0,6-2,Coastal Carolina,6/22/1998,Rook,23.0,1.0
30,phi80,80,phi,Tyree Jackson,TE,9,3.0,249.0,6-7,Buffalo,11/7/1997,Rook,24.0,0.0
31,phi65,65,phi,Lane Johnson,OT,13,13.0,325.0,6-6,Oklahoma,5/8/1990,8,31.0,11.0
32,phi48,48,phi,Patrick Johnson,LB,17,2.0,248.0,6-2,Tulane,1/10/1998,Rook,23.0,2.0
33,phi62,62,phi,Jason Kelce,C,17,17.0,295.0,6-3,Cincinnati,11/5/1987,10,34.0,14.0
34,phi90,90,phi,Ryan Kerrigan,LOLB,16,2.0,267.0,6-4,Purdue,8/16/1988,10,33.0,2.0
35,phi45,45,phi,Rick Lovato,LS,17,0.0,249.0,6-2,Old Dominion,9/9/1992,6,29.0,1.0
36,phi29,29,phi,Avonte Maddox,CB,16,5.0,184.0,5-9,Pittsburgh,3/31/1996,3,25.0,2.0
37,phi68,68,phi,Jordan Mailata,T,14,14.0,365.0,6-8,No College,3/31/1997,3,24.0,7.0
38,phi59,59,phi,Cameron Malveaux,DE,3,0.0,265.0,6-5,Houston,9/22/1994,4,27.0,0.0
39,phi41,41,phi,Jared Mayden,DB,4,0.0,205.0,6-0,Alabama,6/24/1998,1,23.0,0.0
40,phi37,37,phi,Mac McCain,CB,2,0.0,175.0,6-0,North Carolina A&T,2/6/1998,Rook,23.0,0.0
41,phi23,23,phi,Rodney McLeod,S,13,13.0,195.0,5-10,Virginia,6/23/1990,9,31.0,4.0
42,phi27,27,phi,Zech McPhearson,CB,16,1.0,191.0,5-11,Texas Tech,3/21/1998,Rook,23.0,1.0
43,phi10,10,phi,Gardner Minshew II,QB,4,2.0,225.0,6-1,"Northwest Mississippi CC,East Carolina,Washington St.",5/16/1996,2,25.0,2.0
44,phi03,3,phi,Steven Nelson,CB,16,16.0,194.0,5-10,Oregon St.,1/22/1993,6,28.0,5.0
45,phi78,78,phi,Sua Opeta,G,10,2.0,305.0,6-4,Weber St.,8/15/1996,1,25.0,1.0
46,phi18,18,phi,Jalen Reagor,WR,17,13.0,197.0,5-11,TCU,1/2/1999,1,22.0,3.0
47,phi98,98,phi,Hassan Ridgeway,DT,17,1.0,305.0,6-3,Texas,11/2/1994,5,27.0,1.0
48,phi39,39,phi,Elijah Riley,DB,1,0.0,205.0,6-0,Army,6/12/1998,1,23.0,0.0
49,phi81,81,phi,Richard Rodgers,TE,3,0.0,257.0,6-4,California,1/22/1992,7,29.0,0.0
50,phi26,26,phi,Miles Sanders,RB,12,12.0,211.0,5-11,Penn St.,5/1/1997,2,24.0,7.0
51,phi35,35,phi,Boston Scott,RB,16,4.0,203.0,5-6,Louisiana Tech,4/27/1995,3,26.0,3.0
52,phi33,33,phi,Josiah Scott,CB,13,0.0,175.0,5-10,Michigan St.,4/5/1999,1,22.0,1.0
53,phi56,56,phi,Isaac Seumalo,OG,3,3.0,303.0,6-4,Oregon St.,10/29/1993,5,28.0,1.0
54,phi49,49,phi,Alex Singleton,LB,16,8.0,240.0,6-2,Montana St.,12/7/1993,2,28.0,4.0
55,phi08,8,phi,Arryn Siposs,P,17,0.0,212.0,6-2,Auburn,11/25/1992,Rook,29.0,1.0
56,phi02,2,phi,Darius Slay,CB,16,16.0,190.0,6-0,Mississippi St.,1/1/1991,8,30.0,9.0
57,phi06,6,phi,DeVonta Smith,WR,17,16.0,170.0,6-0,Alabama,11/14/1998,Rook,23.0,10.0
58,phi30,30,phi,JaCoby Stevens,S,2,1.0,230.0,6-2,LSU,6/19/1998,Rook,23.0,0.0
59,phi47,47,phi,Jack Stoll,TE,16,5.0,247.0,6-4,Nebraska,1/28/1998,Rook,23.0,0.0
60,phi94,94,phi,Josh Sweat,DE,16,13.0,265.0,6-5,Florida St.,3/29/1997,3,24.0,8.0
61,phi52,52,phi,Davion Taylor,LB,9,6.0,230.0,6-1,Colorado,8/5/1998,1,23.0,2.0
62,phi83,83,phi,Noah Togiai,TE,1,0.0,246.0,6-4,Oregon St.,7/6/1997,1,24.0,0.0
63,phi64,64,phi,Brett Toth,T,11,0.0,304.0,6-6,Army,9/1/1996,1,25.0,1.0
64,phi50,50,phi,Casey Tucker,T,1,0.0,315.0,6-6,Arizona St.,9/26/1995,Rook,26.0,0.0
65,phi72,72,phi,Marlon Tuipulotu,DT,5,0.0,307.0,6-2,USC,5/31/1999,Rook,22.0,0.0
66,phi34,34,phi,Kary Vincent Jr.,CB,2,1.0,185.0,5-10,LSU,2/27/1999,Rook,22.0,0.0
67,phi42,42,phi,K'Von Wallace,S,13,3.0,205.0,5-11,Clemson,7/25/1997,1,24.0,1.0
68,phi84,84,phi,Greg Ward,WR,17,0.0,190.0,5-11,Houston,7/12/1995,2,26.0,1.0
69,phi16,16,phi,Quez Watkins,WR,17,12.0,193.0,6-0,Southern Miss,6/9/1998,1,23.0,7.0
70,phi93,93,phi,Milton Williams,DT,17,2.0,290.0,6-3,Louisiana Tech,4/6/1999,Rook,22.0,2.0
71,phi61,61,phi,Raequan Williams,DT,1,1.0,303.0,6-4,Michigan St.,2/14/1997,1,24.0,0.0
72,phi50,50,phi,Eric Wilson,ILB,7,2.0,230.0,6-1,Cincinnati,9/26/1994,4,27.0,1.0
73,phi73,73,phi,Marvin Wilson,DT,1,0.0,305.0,6-5,Florida St.,9/5/1998,Rook,23.0,0.0
0,atl68,68,atl,Josh Andrews,G,2,0.0,298.0,6-2,Oregon St.,6/21/1991,7,30.0,0.0
1,atl53,53,atl,Daren Bates,LB,7,0.0,225.0,5-11,Auburn,11/27/1990,8,31.0,0.0
2,atl13,13,atl,Christian Blake,WR,16,0.0,181.0,6-1,Northern Illinois,6/8/1996,3,25.0,0.0
3,atl99,99,atl,Jonathan Bullard,DE,9,4.0,290.0,6-3,Florida,10/22/1993,5,28.0,2.0
4,atl12,12,atl,Dustin Colquitt,P,6,0.0,210.0,6-3,Tennessee,5/6/1982,16,39.0,1.0
5,atl50,50,atl,John Cominsky,DE,4,0.0,285.0,6-5,Charleston (WV),11/22/1995,2,26.0,0.0
